little,large,fire,death,coin,enemy_defeated,jump,run,duck,left,right,Time,PlayerID,Episode
0,0,1,0,0,0,1,0,0,1,1,1106,5528948,2
0,0,1,0,0,1,1,0,0,1,1,1111,5528948,2
0,0,1,0,0,1,1,0,0,1,1,1113,5528948,2
0,0,1,0,0,1,1,0,0,1,1,1118,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1120,5528948,2
0,0,1,0,0,1,1,0,0,1,1,1120,5528948,2
0,0,1,0,0,1,1,0,0,1,1,1121,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1122,5528948,2
0,0,1,0,0,1,0,0,0,1,1,1129,5528948,2
0,0,1,0,0,0,0,1,0,1,1,1130,5528948,2
0,0,1,0,1,0,0,1,0,1,1,1132,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1134,5528948,2
0,0,1,0,0,0,0,1,0,1,1,1136,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1138,5528948,2
0,0,1,0,0,0,0,1,0,1,1,1141,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1143,5528948,2
0,0,1,0,0,0,0,1,0,1,1,1146,5528948,2
0,0,1,0,0,1,0,1,0,1,1,1146,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1148,5528948,2
0,0,1,0,0,0,0,1,0,1,1,1151,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1153,5528948,2
0,0,1,0,1,0,0,0,0,1,1,1155,5528948,2
0,0,1,0,0,0,0,0,0,0,1,1155,5528948,2
0,0,1,0,0,0,0,0,0,0,0,1156,5528948,2
0,0,1,0,0,0,0,1,0,0,0,1157,5528948,2
0,0,1,0,0,0,0,0,0,0,0,1159,5528948,2
0,0,1,0,1,0,0,0,0,0,0,1163,5528948,2
0,0,1,0,0,1,0,0,0,0,0,1163,5528948,2
0,0,1,0,0,0,0,1,0,0,0,1167,5528948,2
0,0,1,0,0,0,0,1,0,0,0,1167,5528948,2
0,0,1,0,0,0,0,0,0,0,0,1170,5528948,2
0,0,1,0,0,0,0,0,0,0,0,1174,5528948,2
0,0,1,0,0,1,0,0,0,0,0,1175,5528948,2
0,0,1,0,0,0,0,1,0,0,0,1176,5528948,2
0,0,1,0,0,0,0,0,0,0,0,1178,5528948,2
0,0,1,0,1,0,0,0,0,0,0,1179,5528948,2
0,0,1,0,0,0,0,1,0,0,0,1181,5528948,2
0,0,1,0,0,1,0,1,0,0,0,1183,5528948,2
0,0,1,0,0,0,0,0,0,0,0,1184,5528948,2
0,0,1,0,0,0,0,0,0,0,1,1194,5528948,2
0,0,1,0,0,0,1,0,0,0,1,1195,5528948,2
0,0,1,0,1,0,1,0,0,0,1,1199,5528948,2
0,0,1,0,0,0,0,0,0,0,1,1201,5528948,2
0,0,1,0,1,0,0,0,0,0,1,1203,5528948,2
0,0,1,0,1,0,0,0,0,0,1,1205,5528948,2
0,0,1,0,0,1,0,0,0,0,1,1213,5528948,2
0,0,1,0,0,0,1,0,0,0,1,1221,5528948,2
0,0,1,0,1,0,1,0,0,0,1,1225,5528948,2
0,0,1,0,0,0,0,0,0,0,1,1227,5528948,2
0,0,1,0,0,0,0,1,0,0,1,1227,5528948,2
0,0,1,0,1,0,0,1,0,0,1,1230,5528948,2
0,0,1,0,0,1,0,1,0,0,1,1231,5528948,2
0,0,1,0,0,0,0,1,0,1,1,1233,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1233,5528948,2
0,0,1,0,1,0,0,0,0,1,1,1251,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1251,5528948,2
0,0,1,0,0,1,0,0,0,1,1,1256,5528948,2
0,0,1,0,1,0,0,0,0,1,1,1261,5528948,2
0,0,1,0,0,1,0,0,0,1,1,1261,5528948,2
0,0,1,0,1,0,0,0,0,1,1,1265,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1267,5528948,2
0,0,1,0,0,1,1,0,0,1,1,1269,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1273,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1274,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1281,5528948,2
0,0,1,0,1,0,1,0,0,1,1,1283,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1284,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1285,5528948,2
0,0,1,0,0,1,0,0,0,1,1,1286,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1293,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1295,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1295,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1297,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1298,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1303,5528948,2
0,0,1,0,1,0,1,0,0,1,0,1306,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1306,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1307,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1308,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1309,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1315,5528948,2
0,0,1,0,0,1,0,0,0,1,1,1317,5528948,2
0,0,1,0,0,1,0,0,0,1,1,1319,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1320,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1322,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1322,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1323,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1325,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1325,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1326,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1326,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1328,5528948,2
0,0,1,0,1,0,1,0,0,1,1,1336,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1337,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1340,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1343,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1345,5528948,2
0,0,1,0,1,0,0,0,0,1,1,1346,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1348,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1348,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1348,5528948,2
0,0,1,0,1,0,1,0,0,1,0,1352,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1352,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1359,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1359,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1365,5528948,2
0,0,1,0,1,0,1,0,0,1,0,1367,5528948,2
0,0,1,0,1,0,1,0,0,1,0,1374,5528948,2
0,0,1,0,0,1,1,0,0,1,0,1376,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1380,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1381,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1386,5528948,2
0,0,1,0,1,0,0,0,0,1,0,1388,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1390,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1396,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1398,5528948,2
0,0,1,0,0,1,0,0,0,1,1,1404,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1404,5528948,2
0,0,1,0,0,0,1,0,0,0,1,1407,5528948,2
0,0,1,0,0,1,1,0,0,0,1,1409,5528948,2
0,0,1,0,0,0,0,0,0,0,1,1410,5528948,2
0,0,1,0,0,1,0,0,0,0,1,1410,5528948,2
0,0,1,0,0,1,0,0,0,0,1,1415,5528948,2
0,0,1,0,0,0,0,1,0,0,1,1420,5528948,2
0,0,1,0,0,0,0,1,0,0,1,1420,5528948,2
0,0,1,0,0,0,0,1,0,0,0,1421,5528948,2
0,0,1,0,0,0,0,0,0,0,0,1423,5528948,2
0,0,1,0,0,1,0,0,0,0,0,1423,5528948,2
0,0,1,0,0,0,0,1,0,0,0,1425,5528948,2
0,0,1,0,0,0,0,0,0,0,0,1428,5528948,2
0,0,1,0,0,0,0,1,0,0,0,1430,5528948,2
0,0,1,0,0,0,0,0,0,0,0,1432,5528948,2
0,0,1,0,0,0,0,1,0,0,0,1435,5528948,2
0,0,1,0,0,0,0,0,0,0,0,1437,5528948,2
0,0,1,0,0,0,0,0,0,0,0,1438,5528948,2
0,0,1,0,0,1,0,0,0,0,0,1439,5528948,2
0,0,1,0,0,0,0,0,0,0,0,1442,5528948,2
0,0,1,0,0,1,0,0,0,0,0,1443,5528948,2
0,0,1,0,0,0,0,0,0,0,1,1446,5528948,2
0,0,1,0,0,1,0,0,0,0,1,1450,5528948,2
0,0,1,0,0,0,0,1,0,0,1,1453,5528948,2
0,0,1,0,1,0,0,1,0,0,1,1456,5528948,2
0,0,1,0,0,0,0,0,0,0,1,1456,5528948,2
0,0,1,0,0,0,0,1,0,0,1,1459,5528948,2
0,0,1,0,0,0,0,0,0,0,1,1462,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1470,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1472,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1477,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1478,5528948,2
0,0,1,0,1,0,0,0,0,1,1,1481,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1482,5528948,2
0,0,1,0,0,1,0,0,0,1,1,1482,5528948,2
0,0,1,0,1,0,0,0,0,1,1,1493,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1497,5528948,2
0,0,1,0,0,1,1,0,0,1,1,1498,5528948,2
0,0,1,0,0,1,1,0,0,1,1,1500,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1503,5528948,2
0,0,1,0,0,1,0,0,0,1,1,1505,5528948,2
0,0,1,0,0,0,1,0,0,1,1,1509,5528948,2
0,0,1,0,0,1,1,0,0,1,1,1515,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1515,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1517,5528948,2
0,0,1,0,0,0,0,1,0,1,0,1520,5528948,2
0,0,1,0,0,1,0,1,0,1,0,1523,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1523,5528948,2
0,0,1,0,0,0,0,1,0,1,0,1526,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1528,5528948,2
0,0,1,0,0,0,0,1,0,1,0,1531,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1534,5528948,2
0,0,1,0,0,1,0,0,0,1,0,1534,5528948,2
0,0,1,0,1,0,0,0,0,1,0,1537,5528948,2
0,0,1,0,0,1,0,0,0,1,0,1540,5528948,2
0,0,1,0,0,0,0,1,0,1,0,1543,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1546,5528948,2
0,0,1,0,0,1,0,0,0,1,0,1548,5528948,2
0,0,1,0,1,0,0,0,0,1,0,1550,5528948,2
0,0,1,0,0,1,0,0,0,1,0,1554,5528948,2
0,0,1,0,0,1,0,0,0,1,0,1554,5528948,2
0,0,1,0,1,0,0,0,0,1,0,1557,5528948,2
0,0,1,0,0,0,0,0,0,1,1,1563,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1569,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1572,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1579,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1582,5528948,2
0,0,1,0,0,1,0,0,0,1,0,1584,5528948,2
0,0,1,0,0,0,1,0,0,1,0,1586,5528948,2
0,0,1,0,0,0,0,0,0,1,0,1597,5528948,2
0,0,0,0,0,0,0,0,0,1,0,1601,5528948,2
0,1,0,0,0,0,0,0,0,1,0,1601,5528948,2
0,1,0,0,0,0,0,1,0,1,0,1601,5528948,2
0,1,0,0,1,0,0,1,0,1,0,1604,5528948,2
0,1,0,0,0,0,0,0,0,1,0,1604,5528948,2
0,1,0,0,0,0,0,1,0,1,0,1607,5528948,2
0,1,0,0,0,0,0,0,0,1,0,1609,5528948,2
0,1,0,0,0,0,0,1,0,1,0,1612,5528948,2
0,1,0,0,0,0,0,0,0,1,0,1614,5528948,2
0,1,0,0,0,0,1,0,0,1,0,1620,5528948,2
0,1,0,0,0,0,1,0,0,1,0,1625,5528948,2
0,1,0,0,0,0,1,0,0,1,0,1625,5528948,2
0,1,0,0,0,0,0,0,0,1,0,1626,5528948,2
0,1,0,0,0,1,0,0,0,1,0,1627,5528948,2
0,1,0,0,0,0,0,0,0,1,0,1630,5528948,2
0,1,0,0,0,1,0,0,0,1,0,1632,5528948,2
0,1,0,0,0,1,0,0,0,1,0,1633,5528948,2
0,1,0,0,0,0,0,0,0,1,1,1638,5528948,2
0,1,0,0,0,0,1,0,0,1,1,1641,5528948,2
0,1,0,0,0,1,1,0,0,1,1,1644,5528948,2
0,1,0,0,0,1,1,0,0,1,1,1647,5528948,2
0,1,0,0,0,1,1,0,0,1,1,1650,5528948,2
0,1,0,0,1,0,1,0,0,1,1,1651,5528948,2
0,1,0,0,0,0,0,0,0,1,1,1658,5528948,2
0,1,0,0,0,0,0,0,0,1,1,1660,5528948,2
0,1,0,0,1,0,0,0,0,1,1,1662,5528948,2
0,1,0,0,0,0,1,0,0,1,1,1667,5528948,2
0,1,0,0,1,0,1,0,0,1,1,1671,5528948,2
0,1,0,0,0,0,0,0,0,1,1,1673,5528948,2
0,1,0,0,0,0,0,0,0,1,1,1674,5528948,2
0,1,0,0,0,0,1,0,0,1,1,1678,5528948,2
0,1,0,0,0,0,0,0,0,1,1,1684,5528948,2
0,1,0,0,0,0,1,0,0,1,1,1687,5528948,2
0,1,0,0,0,0,1,0,0,1,1,1692,5528948,2
0,1,0,0,0,0,0,0,0,1,1,1693,5528948,2
0,1,0,0,0,0,0,0,0,1,1,1696,5528948,2
0,1,0,0,0,0,0,0,0,1,1,1702,5528948,2
0,1,0,0,0,0,0,0,0,1,0,1705,5528948,2
0,1,0,0,0,0,0,0,0,1,1,1714,5528948,2
0,1,0,0,0,0,0,0,0,0,1,1718,5528948,2
0,1,0,0,1,0,0,0,0,0,1,1730,5528948,2
0,1,0,0,0,0,0,0,0,0,1,1740,5528948,2
0,1,0,0,0,0,0,0,0,0,1,1741,5528948,2
0,1,0,0,0,0,1,0,0,0,1,1746,5528948,2
0,1,0,0,0,0,1,0,0,0,0,1748,5528948,2
0,1,0,0,0,0,0,0,0,0,0,1752,5528948,2
0,1,0,0,0,0,0,0,0,0,0,1755,5528948,2
0,1,0,0,1,0,0,0,0,0,0,1765,5528948,2
0,1,0,0,0,0,1,0,0,0,0,1781,5528948,2
0,1,0,0,0,0,1,0,0,0,1,1783,5528948,2
0,1,0,0,0,0,0,0,0,0,1,1785,5528948,2
0,1,0,0,0,0,0,0,0,0,1,1792,5528948,2
0,0,0,0,0,0,0,0,0,0,1,1793,5528948,2
0,0,0,0,0,1,0,0,0,0,1,1795,5528948,2
0,0,0,0,1,0,0,0,0,0,1,1797,5528948,2
0,0,0,0,0,0,0,0,0,0,1,1801,5528948,2
0,0,0,0,0,0,0,0,0,0,0,1804,5528948,2
0,0,0,0,0,1,0,0,0,0,0,1804,5528948,2
0,0,0,0,0,1,0,0,0,0,0,1805,5528948,2
0,0,0,0,0,1,0,0,0,0,0,1807,5528948,2
0,0,0,0,0,0,0,0,0,1,0,1817,5528948,2
0,0,0,0,0,0,0,0,0,1,0,1832,5528948,2
0,0,0,0,0,1,0,0,0,1,0,1833,5528948,2
0,0,0,0,0,0,0,0,0,1,0,1843,5528948,2
0,0,0,0,1,0,0,0,0,1,0,1845,5528948,2
0,0,0,0,0,1,0,0,0,1,0,1847,5528948,2
1,0,0,0,0,0,0,0,0,1,0,1850,5528948,2
1,0,0,0,0,0,0,0,0,1,0,1850,5528948,2
1,0,0,0,0,0,0,0,0,1,0,1885,5528948,2
1,0,0,0,0,0,0,0,0,1,1,1902,5528948,2
1,0,0,0,0,0,0,0,0,1,1,1932,5528948,2
1,0,0,0,0,0,0,0,0,0,1,1935,5528948,2
1,0,0,0,0,0,1,0,0,0,1,1946,5528948,2
1,0,0,0,1,0,1,0,0,0,1,1952,5528948,2
1,0,0,0,0,0,1,0,0,1,1,1954,5528948,2
1,0,0,0,0,0,0,0,0,1,1,1956,5528948,2
1,0,0,0,0,0,1,0,0,1,1,1957,5528948,2
1,0,0,0,0,0,1,0,0,1,1,1959,5528948,2
1,0,0,0,0,0,0,0,0,1,1,1970,5528948,2
1,0,0,0,0,0,0,0,0,1,1,1976,5528948,2
1,0,0,0,0,0,0,0,0,0,1,1980,5528948,2
0,1,0,0,0,0,0,0,0,0,1,1988,5528948,2
0,1,0,0,0,0,0,0,0,0,1,1988,5528948,2
0,1,0,0,0,1,0,0,0,0,1,2018,5528948,2
0,1,0,0,0,0,1,0,0,0,1,2029,5528948,2
0,1,0,0,0,0,1,0,0,0,0,2029,5528948,2
0,1,0,0,0,0,0,0,0,0,0,2035,5528948,2
0,1,0,0,0,0,1,0,0,0,0,2040,5528948,2
0,1,0,0,0,0,1,0,0,0,1,2046,5528948,2
0,1,0,0,0,0,1,0,0,0,1,2054,5528948,2
0,1,0,0,0,0,0,0,0,0,1,2055,5528948,2
0,1,0,0,1,0,0,0,0,0,1,2060,5528948,2
0,1,0,0,0,0,0,0,0,0,0,2062,5528948,2
0,1,0,0,0,0,0,0,0,1,0,2066,5528948,2
0,1,0,0,0,0,1,0,0,1,0,2070,5528948,2
0,1,0,0,1,0,1,0,0,1,0,2073,5528948,2
0,1,0,0,0,0,1,0,0,1,0,2073,5528948,2
0,1,0,0,0,0,1,0,0,1,1,2077,5528948,2
0,1,0,0,0,0,0,0,0,1,1,2080,5528948,2
0,1,0,0,0,0,1,0,0,1,1,2083,5528948,2
0,1,0,0,0,0,0,0,0,1,1,2089,5528948,2
0,1,0,0,0,0,0,0,0,1,1,2094,5528948,2
0,1,0,0,0,0,1,0,0,1,1,2096,5528948,2
0,1,0,0,0,0,1,1,0,1,1,2102,5528948,2
0,1,0,0,0,0,1,1,0,1,1,2103,5528948,2
0,1,0,0,0,0,1,0,0,1,1,2104,5528948,2
0,1,0,0,0,0,0,0,0,1,1,2106,5528948,2
0,1,0,0,0,0,0,0,0,1,1,2107,5528948,2
0,1,0,0,0,0,1,0,0,1,1,2108,5528948,2
0,1,0,0,0,0,0,0,0,1,1,2111,5528948,2
0,1,0,0,0,0,0,0,0,1,0,2116,5528948,2
0,1,0,0,0,0,0,0,0,1,0,2117,5528948,2
0,1,0,0,0,0,0,0,0,1,0,2119,5528948,2
0,1,0,0,0,0,1,0,0,1,0,2122,5528948,2
0,1,0,0,0,0,1,0,0,1,1,2126,5528948,2
0,1,0,0,0,0,1,0,0,0,1,2129,5528948,2
0,1,0,0,0,0,1,0,0,0,1,2130,5528948,2
0,1,0,0,0,0,1,0,0,0,1,2132,5528948,2
0,1,0,0,0,0,0,0,0,0,1,2134,5528948,2
1,0,0,0,0,0,0,0,0,0,1,2134,5528948,2
1,0,0,0,0,0,0,0,0,0,1,2134,5528948,2
1,0,0,0,0,0,0,0,0,0,0,2135,5528948,2
1,0,0,0,0,0,1,0,0,0,0,2140,5528948,2
1,0,0,0,0,0,1,0,0,0,0,2141,5528948,2
1,0,0,0,0,0,1,0,0,0,1,2142,5528948,2
1,0,0,0,0,0,1,0,0,0,0,2143,5528948,2
1,0,0,0,0,0,0,0,0,0,0,2144,5528948,2
1,0,0,0,0,0,0,0,0,1,0,2158,5528948,2
1,0,0,0,0,0,0,0,0,1,0,2161,5528948,2
1,0,0,0,0,0,1,0,0,1,0,2163,5528948,2
1,0,0,0,0,0,1,0,0,1,0,2167,5528948,2
1,0,0,0,0,0,0,0,0,1,0,2169,5528948,2
1,0,0,0,0,0,1,0,0,1,0,2176,5528948,2
1,0,0,0,0,0,1,0,0,1,0,2179,5528948,2
1,0,0,0,0,0,0,0,0,1,0,2180,5528948,2
1,0,0,0,0,0,1,0,0,1,0,2188,5528948,2
1,0,0,0,0,0,1,0,0,0,0,2188,5528948,2
1,0,0,0,0,0,1,0,0,1,0,2193,5528948,2
1,0,0,0,0,0,0,0,0,1,0,2200,5528948,2
1,0,0,0,0,0,0,0,0,1,1,2205,5528948,2
1,0,0,0,0,0,1,0,0,1,1,2206,5528948,2
1,0,0,0,0,0,0,0,0,1,1,2212,5528948,2
1,0,0,0,0,0,0,0,0,0,1,2212,5528948,2
1,0,0,0,0,0,0,0,0,0,1,2214,5528948,2
1,0,0,0,0,0,0,0,0,1,1,2216,5528948,2
1,0,0,0,0,0,0,0,0,0,1,2218,5528948,2
1,0,0,0,0,0,1,0,0,0,1,2224,5528948,2
1,0,0,0,0,0,0,0,0,0,1,2227,5528948,2
1,0,0,0,0,0,0,0,0,0,1,2228,5528948,2
1,0,0,0,0,0,1,0,0,0,1,2235,5528948,2
1,0,0,0,0,0,1,0,0,0,1,2238,5528948,2
1,0,0,0,0,0,1,0,0,0,1,2240,5528948,2
1,0,0,0,0,0,0,0,0,0,1,2247,5528948,2
1,0,0,0,0,0,0,0,0,0,0,2249,5528948,2
1,0,0,0,0,0,0,0,0,0,0,2250,5528948,2
1,0,0,0,0,0,0,0,0,1,0,2255,5528948,2
1,0,0,0,0,0,0,0,0,1,0,2256,5528948,2
1,0,0,0,0,0,0,0,0,1,0,2260,5528948,2
1,0,0,0,0,0,1,0,0,1,0,2275,5528948,2
1,0,0,0,0,0,1,0,0,1,0,2278,5528948,2
1,0,0,0,0,0,1,0,0,1,0,2278,5528948,2
1,0,0,0,0,0,0,0,0,1,0,2279,5528948,2
1,0,0,0,0,0,1,0,0,1,0,2290,5528948,2
1,0,0,0,0,0,1,0,0,1,1,2290,5528948,2
1,0,0,0,0,0,0,0,0,1,1,2300,5528948,2
1,0,0,0,0,0,0,0,0,0,1,2304,5528948,2
1,0,0,0,0,0,0,0,0,1,1,2305,5528948,2
1,0,0,0,0,0,1,0,0,1,1,2306,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2312,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2312,5528948,2
0,0,1,0,0,0,1,0,0,0,1,2312,5528948,2
0,0,1,0,0,0,1,1,0,0,1,2329,5528948,2
0,0,1,0,0,0,1,0,0,0,1,2332,5528948,2
0,0,1,0,0,0,1,0,0,0,1,2335,5528948,2
0,0,1,0,0,0,1,1,0,0,1,2335,5528948,2
0,0,1,0,0,0,1,0,0,0,1,2338,5528948,2
0,0,1,0,0,0,0,0,0,0,1,2340,5528948,2
0,0,1,0,0,0,0,1,0,0,1,2342,5528948,2
0,0,1,0,0,0,0,0,0,0,1,2346,5528948,2
0,0,1,0,0,0,0,1,0,0,1,2350,5528948,2
0,0,1,0,0,0,0,0,0,0,1,2353,5528948,2
0,0,1,0,0,0,0,0,0,0,0,2354,5528948,2
0,0,1,0,0,0,0,1,0,0,0,2357,5528948,2
0,0,1,0,0,0,0,0,0,0,0,2360,5528948,2
0,0,1,0,0,0,0,0,0,0,0,2361,5528948,2
0,0,1,0,0,0,0,1,0,0,0,2363,5528948,2
0,0,1,0,0,0,0,1,0,0,1,2364,5528948,2
0,0,1,0,0,0,1,1,0,0,1,2365,5528948,2
0,0,1,0,0,0,1,0,0,0,1,2365,5528948,2
0,0,1,0,0,0,1,1,0,0,1,2369,5528948,2
0,0,1,0,0,0,1,0,0,0,1,2372,5528948,2
0,0,1,0,0,0,1,1,0,0,1,2375,5528948,2
0,0,1,0,0,0,0,1,0,0,1,2378,5528948,2
0,0,1,0,0,0,0,0,0,0,1,2378,5528948,2
0,0,1,0,0,0,0,1,0,0,1,2380,5528948,2
0,0,1,0,0,0,0,0,0,0,1,2383,5528948,2
0,0,1,0,0,0,0,0,0,1,1,2384,5528948,2
0,0,1,0,0,0,0,1,0,1,1,2385,5528948,2
0,0,1,0,0,0,0,0,0,1,1,2387,5528948,2
0,0,1,0,0,0,0,0,0,1,1,2392,5528948,2
0,0,1,0,0,0,0,0,0,1,1,2394,5528948,2
0,0,1,0,0,0,0,0,0,1,1,2396,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2399,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2403,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2405,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2408,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2408,5528948,2
0,0,1,0,0,0,0,0,0,1,1,2412,5528948,2
0,0,1,0,0,0,0,0,0,1,1,2412,5528948,2
0,0,1,0,0,0,0,0,0,1,0,2415,5528948,2
0,0,1,0,0,0,0,0,0,0,0,2419,5528948,2
0,0,1,0,0,0,1,0,0,0,0,2420,5528948,2
0,0,1,0,0,0,1,0,0,0,0,2422,5528948,2
0,0,1,0,0,0,1,0,0,0,0,2425,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2426,5528948,2
0,0,1,0,0,0,0,0,0,1,0,2430,5528948,2
0,0,1,0,0,0,0,0,0,1,0,2432,5528948,2
0,0,1,0,0,0,0,0,0,1,0,2433,5528948,2
0,0,1,0,0,0,0,0,0,1,1,2433,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2435,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2436,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2438,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2439,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2440,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2440,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2440,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2441,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2442,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2443,5528948,2
0,0,1,0,0,0,0,0,0,1,0,2445,5528948,2
0,0,1,0,0,0,0,0,0,1,0,2445,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2449,5528948,2
0,0,1,0,0,0,0,0,0,1,0,2450,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2457,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2457,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2458,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2459,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2459,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2461,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2461,5528948,2
0,0,1,0,0,0,1,0,0,0,1,2462,5528948,2
0,0,1,0,0,0,1,0,0,0,0,2462,5528948,2
0,0,1,0,0,0,1,0,0,0,1,2463,5528948,2
0,0,1,0,0,0,1,0,0,0,1,2463,5528948,2
0,0,1,0,0,0,1,0,0,0,0,2464,5528948,2
0,0,1,0,0,0,0,0,0,0,0,2466,5528948,2
0,0,1,0,0,0,0,0,0,0,0,2467,5528948,2
0,0,1,0,0,0,0,0,0,0,0,2469,5528948,2
0,0,1,0,0,0,0,0,0,0,0,2473,5528948,2
0,0,1,0,0,0,0,0,0,0,1,2476,5528948,2
0,0,1,0,0,0,0,0,0,0,0,2477,5528948,2
0,0,1,0,0,0,0,0,0,0,1,2478,5528948,2
0,0,1,0,0,0,0,0,0,0,1,2480,5528948,2
0,0,1,0,0,0,0,0,0,0,1,2481,5528948,2
0,0,1,0,0,0,0,0,0,0,0,2481,5528948,2
0,0,1,0,0,0,0,0,0,0,1,2482,5528948,2
0,0,1,0,0,0,1,0,0,0,1,2483,5528948,2
0,0,1,0,0,0,1,0,0,0,0,2483,5528948,2
0,0,1,0,0,0,1,0,0,0,1,2484,5528948,2
0,0,1,0,0,0,1,0,0,0,0,2485,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2486,5528948,2
0,0,1,0,0,0,1,0,0,1,1,2486,5528948,2
0,0,1,0,0,0,1,0,0,1,0,2487,5528948,2
